#ID	FORM	LEMMA	UPOSTAG	XPOSTAG	FEATS	HEAD	DEPREL	DEPS	MISC
4	,	,	PUNCT	PUNCT	_	_	_	_	_
5	Shañi	shañi	_	NP	_	_	_	_	baseForms=shañi
6	peeyeu	pen	_	V	indinv3-3	_	_	_	baseForms=pe|eyew
7	.	.	PUNCT	PUNCT	_	_	_	_	_
8	Fei	fey	_	D	D	_	_	_	baseForms=fey
9	kimelngei	kimün	_	V	appl|pass|ind3	_	_	_	baseForms=kim|el|nge|iy
10	fücha	fücha	_	AJ	_	_	_	_	baseForms=fücha
11	Shañi	shañi	_	NP	_	_	_	_	baseForms=shañi
12	.	.	PUNCT	PUNCT	_	_	_	_	_

1	Fei	fey	_	D	D	_	_	_	baseForms=fey
2	meu	mew	_	P	P	_	_	_	baseForms=mew
3	illkui	illkun	_	V	ind3	_	_	_	baseForms=illku|iy
4	Shañi	shañi	_	NP	_	_	_	_	baseForms=shañi
5	,	,	PUNCT	PUNCT	_	_	_	_	_
6	nümei	nün	_	V	and|ind3	_	_	_	baseForms=nü|me|iy
7	ñi	ñi	_	PP	3	_	_	_	baseForms=ñi
8	ləkai	lükai	_	N	_	_	_	_	baseForms=lükai
9	,	,	PUNCT	PUNCT	_	_	_	_	_
10	fei	fey	_	D	D	_	_	_	baseForms=fey
11	ləkaitufí	lükaitun	_	V	vb|dir3|ind3	_	_	_	baseForms=lükai|tu|fi|iy
12	füchá	fücha	_	AJ	_	_	_	_	baseForms=fücha
13	wentru	wentru	_	N	_	_	_	_	baseForms=wentru
14	ñi	ñi	_	PP	3	_	_	_	baseForms=ñi
15	kawellu	kawellu	_	N	_	_	_	_	baseForms=kawellu
16	:	:	PUNCT	PUNCT	_	_	_	_	_
17	mainawi	mainawün	_	V	ind3	_	_	_	baseForms=mainaw|iy
18	ləkai	lükai	_	N	_	_	_	_	baseForms=lükai
19	meu	mew	_	P	P	_	_	_	baseForms=mew
20	chi	chi	_	DA	DA	_	_	_	baseForms=chi
21	küntro	küntro	_	AJ	_	_	_	_	baseForms=küntro
22	kawellu	kawellu	_	N	_	_	_	_	baseForms=kawellu
23	impolnaqi	impolün	_	V	ind3	_	_	_	baseForms=impol|nag|iy
24	.	.	PUNCT	PUNCT	_	_	_	_	_

1	¡	¡	PUNCT	PUNCT	_	_	_	_	_
2	Fei	fey	_	D	D	_	_	_	baseForms=fey
3	meu	mew	_	P	P	_	_	_	baseForms=mew
4	:	:	PUNCT	PUNCT	_	_	_	_	_
5	“	“	PUNCT	PUNCT	_	_	_	_	_
6	Awüngellaqen	awün	_	V	pass|ind2s-1s	_	_	_	baseForms=awü|nge|llag|en
7	n·ai	n'ai	_	IJ	_	_	_	_	baseForms=n'ai
8	femen	femün	_	V	ind2s-1s	_	_	_	baseForms=fem|en
9	,	,	PUNCT	PUNCT	_	_	_	_	_
10	ütrəfnakəmmaqen	ütrüfün	_	V	ind2s-1s	_	_	_	baseForms=ütrüf|nag|ümag|en
11	ñi	ñi	_	PP	3	_	_	_	baseForms=ñi
12	weshá	weda	_	AJ	_	_	_	_	baseForms=weda
13	kawellu	kawellu	_	N	_	_	_	_	baseForms=kawellu
14	”	”	PUNCT	PUNCT	_	_	_	_	_
15	,	,	PUNCT	PUNCT	_	_	_	_	_
16	pingei	pin	_	V	pass|ind3	_	_	_	baseForms=pi|nge|iy
17	Shañi	shañi	_	NP	_	_	_	_	baseForms=shañi
18	.	.	PUNCT	PUNCT	_	_	_	_	_

1	Shañi	shañi	_	NP	_	_	_	_	baseForms=shañi
2	fei	fey	_	D	D	_	_	_	baseForms=fey
3	pí	pin	_	V	ind3	_	_	_	baseForms=pi|iy
4	:	:	PUNCT	PUNCT	_	_	_	_	_
5	"	"	PUNCT	PUNCT	_	_	_	_	_
6	¿	¿	PUNCT	PUNCT	_	_	_	_	_
7	Chumam	chumam	_	WH	_	_	_	_	baseForms=chumam
8	rupaimi	run	_	V	cis|ind2s	_	_	_	baseForms=ru|pa|imi
9	iñché	iñche	_	PN	1s	_	_	_	baseForms=iñche
10	ñi	ñi	_	PP	1s	_	_	_	baseForms=ñi
11	mapu	mapu	_	N	_	_	_	_	baseForms=mapu
12	meu	mew	_	P	P	_	_	_	baseForms=mew
13	,	,	PUNCT	PUNCT	_	_	_	_	_
14	pənoñmaqen	pünon	_	V	appl|ind2s-1s	_	_	_	baseForms=püno|(üñ)ma|en
15	ñi	ñi	_	PP	1s	_	_	_	baseForms=ñi
16	kachu	kachu	_	N	_	_	_	_	baseForms=kachu
17	,	,	PUNCT	PUNCT	_	_	_	_	_
18	mi	mi	_	PP	2s	_	_	_	baseForms=mi
19	wedañmangen	weda	_	N	tr|pass|ind2s-1s	_	_	_	baseForms=weda|ñma|nge|en
20	?	?	PUNCT	PUNCT	_	_	_	_	_
21	,	,	PUNCT	PUNCT	_	_	_	_	_
22	”	”	PUNCT	PUNCT	_	_	_	_	_
23	pingei	pin	_	V	pass|ind3	_	_	_	baseForms=pi|nge|iy
24	Pishmaiwile	pishmaiwile	_	NP	_	_	_	_	baseForms=pishmaiwile
25	.	.	PUNCT	PUNCT	_	_	_	_	_

1	¡	¡	PUNCT	PUNCT	_	_	_	_	_
2	"	"	PUNCT	PUNCT	_	_	_	_	_
3	Məná	müna	_	AV	_	_	_	_	baseForms=müna
4	wedá	weda	_	AJ	_	_	_	_	baseForms=weda
5	wentru	wentru	_	N	_	_	_	_	baseForms=wentru
6	ngerkeimi	ngen	_	V	rep|ind2s	_	_	_	baseForms=nge|(ü)rke|imi
7	n·ai	n'ai	_	IJ	_	_	_	_	baseForms=n'ai
8	,	,	PUNCT	PUNCT	_	_	_	_	_
9	Shañi	shañi	_	NP	_	_	_	_	baseForms=shañi
10	.	.	PUNCT	PUNCT	_	_	_	_	_
11	Kimpeelmi	kimün	_	V	px|appl|ind2s	_	_	_	baseForms=kim|pe|(l)el|imi
12	mi	mi	_	PP	2s	_	_	_	baseForms=mi
13	üllkuken	üllkun	_	N	habit|nmlz	_	_	_	baseForms=üllku|ke|(ü)n
14	,	,	PUNCT	PUNCT	_	_	_	_	_
15	rupapelaian	run	_	V	cis|px|neg|fut|ind1s	_	_	_	baseForms=ru|pa|pe|la|a|(ü)n
16	mi	mi	_	PP	2s	_	_	_	baseForms=mi
17	mapu	mapu	_	N	_	_	_	_	baseForms=mapu
18	meu	mew	_	P	P	_	_	_	baseForms=mew
19	”	”	PUNCT	PUNCT	_	_	_	_	_
20	,	,	PUNCT	PUNCT	_	_	_	_	_
21	pingei	pin	_	V	pass|ind3	_	_	_	baseForms=pi|nge|iy
22	Shañi	shañi	_	NP	_	_	_	_	baseForms=shañi
23	.	.	PUNCT	PUNCT	_	_	_	_	_

1	Nentumainantui	nentun	_	V	nmlz|vb|ind3	_	_	_	baseForms=nentu|mainaw|(ü)n|tu|iy
2	ñi	ñi	_	PP	3	_	_	_	baseForms=ñi
3	kawellu	kawellu	_	N	_	_	_	_	baseForms=kawellu
4	ka	ka	_	C	particle	_	_	_	baseForms=ka
5	ütrəfkənofí	ütrüfün	_	V	dir3|ind3	_	_	_	baseForms=ütrüf|künu|fi|iy
6	chi	chi	_	DA	DA	_	_	_	baseForms=chi
7	ləkai	lükai	_	N	_	_	_	_	baseForms=lükai
8	Pishmaiwile	pishmaiwile	_	NP	_	_	_	_	baseForms=pishmaiwile
9	,	,	PUNCT	PUNCT	_	_	_	_	_
10	prakawelltui	püran	_	V	ind3	_	_	_	baseForms=püra|kawellu|None|iy
11	,	,	PUNCT	PUNCT	_	_	_	_	_
12	amutui	amutun	_	V	rest|ind3	_	_	_	baseForms=amu|tu|iy
13	ñi	ñi	_	PP	3	_	_	_	baseForms=ñi
14	ruká	ruka	_	N	_	_	_	_	baseForms=ruka
15	meu	mew	_	P	P	_	_	_	baseForms=mew
16	.	.	PUNCT	PUNCT	_	_	_	_	_

1	Fei	fey	_	D	D	_	_	_	baseForms=fey
2	meu	mew	_	P	P	_	_	_	baseForms=mew
3	epu	epu	_	NUM	_	_	_	_	baseForms=epu
4	antü	antü	_	N	_	_	_	_	baseForms=antü
5	meu	mew	_	P	P	_	_	_	baseForms=mew
6	nentui	nentun	_	V	ind3	_	_	_	baseForms=nentu|iy
7	ñi	ñi	_	PP	3	_	_	_	baseForms=ñi
8	rəngal	rüngal	_	AJ	nmlz	_	_	_	baseForms=rünga|el
9	plata	plata	_	N	_	_	_	_	baseForms=plata
10	Pishmaiwile	pishmaiwile	_	NP	_	_	_	_	baseForms=pishmaiwile
11	,	,	PUNCT	PUNCT	_	_	_	_	_
12	liftui	liftun	_	V	vb|ind3	_	_	_	baseForms=lif|tu|iy
13	ñi	ñi	_	PP	3	_	_	_	baseForms=ñi
14	plata	plata	_	N	_	_	_	_	baseForms=plata
15	,	,	PUNCT	PUNCT	_	_	_	_	_
16	ka	ka	_	C	particle	_	_	_	baseForms=ka
17	chillai	chillan	_	V	ind3	_	_	_	baseForms=None|iy
18	ñi	ñi	_	PP	3	_	_	_	baseForms=ñi
19	doy	doy	_	AV	_	_	_	_	baseForms=doy
20	küme	küme	_	AJ	_	_	_	_	baseForms=küme
21	kawellu	kawellu	_	N	_	_	_	_	baseForms=kawellu
22	,	,	PUNCT	PUNCT	_	_	_	_	_
23	təkulelfí	tükun	_	V	appl|dir3|ind3	_	_	_	baseForms=tüku|(l)el|fi|iy
24	witrañpramwe	witrañpramwe	_	CN	inf|inst	_	_	_	baseForms=witra|(ü)n|püram|we
25	kafishatuñmaiau	kafishatuñmayaw	_	AV	vb|appl|amb	_	_	_	baseForms=kafisha|tu|(ü)ñma|yaw
26	ketrel-piriña	ketrel-piriña	_	N	nmlz	_	_	_	baseForms=ketre|el|piriña
27	,	,	PUNCT	PUNCT	_	_	_	_	_
28	füchake	fücha	_	AJ	p	_	_	_	baseForms=fücha|ke
29	tolto-istipu	tolto	_	CN	_	_	_	_	baseForms=tolto|istipu
30	trawallmaiau	trawalmaiau	_	AV	tr|amb	_	_	_	baseForms=trawall|(ñ)ma|yaw
31	,	,	PUNCT	PUNCT	_	_	_	_	_
32	itro lüngari	itro-lungarün	_	CN	ind3	_	_	_	baseForms=itro|lungar|iy
33	ñi	ñi	_	PP	3	_	_	_	baseForms=ñi
34	chillan	chillan	_	N	nmlz	_	_	_	baseForms=chilla|(ü)n
35	kawellu	kawellu	_	N	_	_	_	_	baseForms=kawellu
36	füchá	fücha	_	AJ	_	_	_	_	baseForms=fücha
37	Pishmaiwile	pishmaiwile	_	NP	_	_	_	_	baseForms=pishmaiwile
38	;	;	PUNCT	PUNCT	_	_	_	_	_
39	amui	amun	_	V	ind3	_	_	_	baseForms=amu|iy
40	palikünomealu	palin	_	V	and|fut	_	_	_	baseForms=pali|künu|me|a|lu
41	.	.	PUNCT	PUNCT	_	_	_	_	_

1	ká	ka	_	C	particle	_	_	_	baseForms=ka
2	rumetui	run	_	V	and|rest|ind3	_	_	_	baseForms=ru|me|tu|iy
3	Shañi	shañi	_	NP	_	_	_	_	baseForms=shañi
4	ñi	ñi	_	PP	3	_	_	_	baseForms=ñi
5	ináruka	inaruka	_	N	prefix	_	_	_	baseForms=ina|ruka
6	meu	mew	_	P	P	_	_	_	baseForms=mew
7	.	.	PUNCT	PUNCT	_	_	_	_	_

1	Fei	fey	_	D	D	_	_	_	baseForms=fey
2	meu	mew	_	P	P	_	_	_	baseForms=mew
3	kushe	kushe	_	N	_	_	_	_	baseForms=kushe
4	Shañi	shañi	_	NP	_	_	_	_	baseForms=shañi
5	ká	ka	_	C	particle	_	_	_	baseForms=ka
6	petueyeu	pen	_	V	tr|indinv3-3	_	_	_	baseForms=pe|tu|eyew
7	.	.	PUNCT	PUNCT	_	_	_	_	_

1	"	"	PUNCT	PUNCT	_	_	_	_	_
2	¿	¿	PUNCT	PUNCT	_	_	_	_	_
3	Chiem	chiem	_	WH	particle	_	_	_	baseForms=chiem
4	ülmen	ülmen	_	N	_	_	_	_	baseForms=ülmen
5	chei	chey	_	IDP	particle	_	_	_	baseForms=chey
6	tié	tie	_	DP	DP	_	_	_	baseForms=tie
7	küpai	küpan	_	V	ind3	_	_	_	baseForms=küpa|iy
8	?	?	PUNCT	PUNCT	_	_	_	_	_
9	”	”	PUNCT	PUNCT	_	_	_	_	_
10	,	,	PUNCT	PUNCT	_	_	_	_	_
11	pí	pin	_	V	ind3	_	_	_	baseForms=pi|iy
12	.	.	PUNCT	PUNCT	_	_	_	_	_

1	Fei	fey	_	D	D	_	_	_	baseForms=fey
2	meu	mew	_	P	P	_	_	_	baseForms=mew
3	tripai	tripan	_	V	ind3	_	_	_	baseForms=tripa|iy
4	füchá	fücha	_	AJ	_	_	_	_	baseForms=fücha
5	Shañi	shañi	_	NP	_	_	_	_	baseForms=shañi
6	.	.	PUNCT	PUNCT	_	_	_	_	_
7	"	"	PUNCT	PUNCT	_	_	_	_	_
8	Chaliafiñ	chalin	_	V	fut|dir3|ind1s	_	_	_	baseForms=chali|a|fi|(ü)n
9	"	"	PUNCT	PUNCT	_	_	_	_	_
10	,	,	PUNCT	PUNCT	_	_	_	_	_
11	pí	pin	_	V	ind3	_	_	_	baseForms=pi|iy
12	.	.	PUNCT	PUNCT	_	_	_	_	_
13	"	"	PUNCT	PUNCT	_	_	_	_	_
14	Cheu	chew	_	WH	particle	_	_	_	baseForms=chew
15	chi	chi	_	DA	DA	_	_	_	baseForms=chi
16	tuupei	tuwün	_	V	px|ind3	_	_	_	baseForms=tuw|pe|iy
17	chi	chi	_	DA	DA	_	_	_	baseForms=chi
18	wentru	wentru	_	N	_	_	_	_	baseForms=wentru
19	?	?	PUNCT	PUNCT	_	_	_	_	_
20	"	"	PUNCT	PUNCT	_	_	_	_	_
21	,	,	PUNCT	PUNCT	_	_	_	_	_
22	pí	pin	_	V	ind3	_	_	_	baseForms=pi|iy
23	;	;	PUNCT	PUNCT	_	_	_	_	_
24	witrákənoupui	witran	_	V	trloc|ind3	_	_	_	baseForms=witra|künu|pu|iy
25	rüpü	rüpü	_	N	_	_	_	_	baseForms=rüpü
26	meu	mew	_	P	P	_	_	_	baseForms=mew
27	.	.	PUNCT	PUNCT	_	_	_	_	_

1	"	"	PUNCT	PUNCT	_	_	_	_	_
2	¿	¿	PUNCT	PUNCT	_	_	_	_	_
3	Cheu	chew	_	WH	particle	_	_	_	baseForms=chew
4	kam	kam	_	IP	particle	_	_	_	baseForms=kam
5	tuwimi	tuwün	_	V	ind2s	_	_	_	baseForms=tuw|imi
6	ñañ	ñañ	_	N	_	_	_	_	baseForms=ñañ
7	?	?	PUNCT	PUNCT	_	_	_	_	_
8	”	”	PUNCT	PUNCT	_	_	_	_	_
9	,	,	PUNCT	PUNCT	_	_	_	_	_
10	pí	pin	_	V	ind3	_	_	_	baseForms=pi|iy
11	Shañi	shañi	_	NP	_	_	_	_	baseForms=shañi
12	.	.	PUNCT	PUNCT	_	_	_	_	_

1	"	"	PUNCT	PUNCT	_	_	_	_	_
2	Féula	fewla	_	AV	_	_	_	_	baseForms=fewla
3	chalirkeeneu	chalin	_	V	rep|ind3-1s	_	_	_	baseForms=chali|(ü)rke|enew
4	nga	nga	_	EP	particle	_	_	_	baseForms=nga
5	təfachi	tüfachi	_	DP	DP	_	_	_	baseForms=tüfachi
6	küme	küme	_	AJ	_	_	_	_	baseForms=küme
7	wentru	wentru	_	N	_	_	_	_	baseForms=wentru
8	;	;	PUNCT	PUNCT	_	_	_	_	_
9	epué	epuwe	_	AV	temp	_	_	_	baseForms=epu|we
10	meu	mew	_	P	P	_	_	_	baseForms=mew
11	nga	nga	_	EP	particle	_	_	_	baseForms=nga
12	ləkaitukawelleneu	lükai	_	N	vb|ind3-1s	_	_	_	baseForms=lükai|tu|kawellu|enew
13	.	.	PUNCT	PUNCT	_	_	_	_	_
14	Wedañma	wedañma	_	N	appl	_	_	_	baseForms=weda|(üñ)ma
15	,	,	PUNCT	PUNCT	_	_	_	_	_
16	kontunge	konün	_	V	rest|imp2s	_	_	_	baseForms=kon|tu|nge
17	mi	mi	_	PP	2s	_	_	_	baseForms=mi
18	ruká	ruka	_	N	_	_	_	_	baseForms=ruka
19	meu	mew	_	P	P	_	_	_	baseForms=mew
20	”	”	PUNCT	PUNCT	_	_	_	_	_
21	,	,	PUNCT	PUNCT	_	_	_	_	_
22	pingei	pin	_	V	pass|ind3	_	_	_	baseForms=pi|nge|iy
23	Shañi	shañi	_	NP	_	_	_	_	baseForms=shañi
24	.	.	PUNCT	PUNCT	_	_	_	_	_

1	Pənolkawelltuyengei	pünolün	_	V	vb|pass|ind3	_	_	_	baseForms=pünol|kawellu|tu|ye|nge|iy
2	Shañi	shañi	_	NP	_	_	_	_	baseForms=shañi
3	,	,	PUNCT	PUNCT	_	_	_	_	_
4	rangiñtu	rangiñtu	_	AV	avlz	_	_	_	baseForms=rangiñ|tu
5	n·amun	n'amun-kawellu	_	CN	_	_	_	_	baseForms=n'amun
6	-	-	PUNCT	PUNCT	_	_	_	_	_
7	impolkantuiawəlngei	impolün	_	V	play|amb|cause|pass|ind3	_	_	_	baseForms=impol|kantu|yaw|(ü)l|nge|iy
8	Shañi	shañi	_	NP	_	_	_	_	baseForms=shañi
9	em	em	_	IJ	particle	_	_	_	baseForms=em
10	”	”	PUNCT	PUNCT	_	_	_	_	_
11	,	,	PUNCT	PUNCT	_	_	_	_	_
12	miñche	miñche	_	AV	_	_	_	_	baseForms=miñche
13	púekawellu	puekawelu	_	CN	_	_	_	_	baseForms=pue|kawellu
14	ñi	ñi	_	PP	3	_	_	_	baseForms=ñi
15	miawn	miawün	_	N	nmlz	_	_	_	baseForms=miaw|(ü)n
16	.	.	PUNCT	PUNCT	_	_	_	_	_
17	Femngen	femngen	_	AV	_	_	_	_	baseForms=femngen
18	konpui	konün	_	V	trloc|ind3	_	_	_	baseForms=kon|pu|iy
19	ñi	ñi	_	PP	3	_	_	_	baseForms=ñi
20	ruká	ruka	_	N	_	_	_	_	baseForms=ruka
21	meu	mew	_	P	P	_	_	_	baseForms=mew
22	,	,	PUNCT	PUNCT	_	_	_	_	_
23	kom	kom	_	AV	_	_	_	_	baseForms=kom
24	ngallolüi	ngallolüi	_	AJ	_	_	_	_	baseForms=ngallolüi
25	ni	ñi	_	PP	3	_	_	_	baseForms=ñi
26	to	to	_	N	_	_	_	_	baseForms=to
27	,	,	PUNCT	PUNCT	_	_	_	_	_
28	kalül	kalül	_	N	_	_	_	_	baseForms=kolül
29	em	em	_	IJ	particle	_	_	_	baseForms=em
30	.	.	PUNCT	PUNCT	_	_	_	_	_

1	Wəlá	wüla	_	AV	_	_	_	_	baseForms=wüla
2	Pishmaiwile	pishmaiwile	_	NP	_	_	_	_	baseForms=pishmaiwile
3	amui	amun	_	V	ind3	_	_	_	baseForms=amu|iy
4	palin	palin	_	V	inf	_	_	_	baseForms=pali|(ü)n
5	meu	mew	_	P	P	_	_	_	baseForms=mew
6	.	.	PUNCT	PUNCT	_	_	_	_	_
7	Puí	pun	_	V	ind3	_	_	_	baseForms=pu|iy
8	paliwe	paliwe	_	N	_	_	_	_	baseForms=
9	meu	mew	_	P	P	_	_	_	baseForms=mew
10	.	.	PUNCT	PUNCT	_	_	_	_	_

1	"	"	PUNCT	PUNCT	_	_	_	_	_
2	¿	¿	PUNCT	PUNCT	_	_	_	_	_
3	Küpaimi	küpan	_	V	ind2s	_	_	_	baseForms=küpa|imi
4	nga	nga	_	EP	particle	_	_	_	baseForms=nga
5	ñañ	ñañ	_	N	_	_	_	_	baseForms=ñañ
6	?	?	PUNCT	PUNCT	_	_	_	_	_
7	”	”	PUNCT	PUNCT	_	_	_	_	_
8	pingei	pin	_	V	pass|ind3	_	_	_	baseForms=pi|nge|iy
9	.	.	PUNCT	PUNCT	_	_	_	_	_

1	"	"	PUNCT	PUNCT	_	_	_	_	_
2	küpan	küpan	_	V	ind1s	_	_	_	baseForms=küpa|(ü)n
3	mai	may	_	AV	_	_	_	_	baseForms=may
4	"	"	PUNCT	PUNCT	_	_	_	_	_
5	pí	pin	_	V	ind3	_	_	_	baseForms=pi|iy
6	.	.	PUNCT	PUNCT	_	_	_	_	_

1	"	"	PUNCT	PUNCT	_	_	_	_	_
2	¡	¡	PUNCT	PUNCT	_	_	_	_	_
3	Ya	ya	_	IJ	particle	_	_	_	baseForms=ya
4	mai	may	_	AV	_	_	_	_	baseForms=may
5	!	!	PUNCT	PUNCT	_	_	_	_	_
6	frəneen	fürenen	_	V	ind2s-1s	_	_	_	baseForms=fürene|en
7	,	,	PUNCT	PUNCT	_	_	_	_	_
8	kelluen	kellun	_	V	ind2s-1s	_	_	_	baseForms=kellu|en
9	;	;	PUNCT	PUNCT	_	_	_	_	_
10	kiñe	kiñe	_	NUM	_	_	_	_	baseForms=kiñe
11	kon·a	kon'a	_	N	_	_	_	_	baseForms=kon'a
12	meu	mew	_	P	P	_	_	_	baseForms=mew
13	áfkonkəlen	afkonkülen	_	AV	_	_	_	_	baseForms=af|konkülen
14	”	”	PUNCT	PUNCT	_	_	_	_	_
15	,	,	PUNCT	PUNCT	_	_	_	_	_
16	pí	pin	_	V	ind3	_	_	_	baseForms=pi|iy
17	Atapay	atapay	_	NP	_	_	_	_	baseForms=Atapay
18	fücha	fücha	_	AJ	_	_	_	_	baseForms=fücha
19	.	.	PUNCT	PUNCT	_	_	_	_	_

1	Fei	fey	_	D	D	_	_	_	baseForms=fey
2	meu	mew	_	P	P	_	_	_	baseForms=mew
3	naqkawellí	nagün	_	V	ind3	_	_	_	baseForms=nag|kawellu|iy
4	Pishmaiwile	pishmaiwile	_	NP	_	_	_	_	baseForms=pishmaiwile
5	entuchillai	entun	_	V	ind3	_	_	_	baseForms=entu|chilla|iy
6	ñi	ñi	_	PP	3	_	_	_	baseForms=ñi
7	kawellu	kawellu	_	N	_	_	_	_	baseForms=kawellu
8	,	,	PUNCT	PUNCT	_	_	_	_	_
9	tranán-təkui	tranantükun	_	V	inf|ind3	_	_	_	baseForms=trana|(ü)n|tüku|iy
10	ñi	ñi	_	PP	3	_	_	_	baseForms=ñi
11	kafishatu	kafishatuñmayaw	_	AV	vb	_	_	_	baseForms=kafisha|tu
12	ketrel-piriña	ketrel-piriña	_	N	nmlz	_	_	_	baseForms=ketre|el|piriña
13	,	,	PUNCT	PUNCT	_	_	_	_	_
14	engu	engu	_	PC	3d	_	_	_	baseForms=engu
15	,	,	PUNCT	PUNCT	_	_	_	_	_
16	ka	ka	_	C	particle	_	_	_	baseForms=ka
17	ñi	ñi	_	PP	3	_	_	_	baseForms=ñi
18	kake	ka	_	AV	p	_	_	_	baseForms=ka|ke
19	weshakelu	weshakelu	_	N	p|svn	_	_	_	baseForms=weda|ke|lu
20	chadfi	chadün	_	V	dir3|ind3	_	_	_	baseForms=chad|fi|iy
21	,	,	PUNCT	PUNCT	_	_	_	_	_
22	trawall	trawalmaiau	_	AV	_	_	_	_	baseForms=trawall
23	,	,	PUNCT	PUNCT	_	_	_	_	_
24	tolto-istipu	tolto	_	CN	_	_	_	_	baseForms=tolto|istipu
25	ka	ka	_	C	particle	_	_	_	baseForms=ka
26	ñi	ñi	_	PP	3	_	_	_	baseForms=ñi
27	plata	plata	_	N	_	_	_	_	baseForms=plata
28	-	-	PUNCT	PUNCT	_	_	_	_	_
29	witrantə kuwe	witrantükuwe	_	N	inf|inst	_	_	_	baseForms=witra|(ü)n|tüku|we
30	el-lai	elün	_	V	neg|ind3	_	_	_	baseForms=el|la|iy
31	chem	chem	_	WH	particle	_	_	_	baseForms=chem
32	no	no	_	AV	particle	_	_	_	baseForms=no
33	rume	rume	_	N	_	_	_	_	baseForms=rume
34	,	,	PUNCT	PUNCT	_	_	_	_	_

1	Fei	fey	_	D	D	_	_	_	baseForms=fey
2	meu	mew	_	P	P	_	_	_	baseForms=mew
3	yeqkal	yegkal	_	N	_	_	_	_	baseForms=yegkal
4	ngetui	ngen	_	V	rest|ind3	_	_	_	baseForms=nge|tu|iy
5	.	.	PUNCT	PUNCT	_	_	_	_	_

1	Pichi-ñamku	füchá-ñamku	_	NP	_	_	_	_	baseForms=pichi|ñamku
2	"	"	PUNCT	PUNCT	_	_	_	_	_
3	füchá	fücha	_	AJ	_	_	_	_	baseForms=fücha
4	trafkiñ	trafkiñ	_	N	_	_	_	_	baseForms=trafkin
5	trokillafiñ	trokin	_	V	affirm|dir3|ind1s	_	_	_	baseForms=troki|lla|fi|(ü)n
6	”	”	PUNCT	PUNCT	_	_	_	_	_
7	pifui	pin	_	V	bi|ind3	_	_	_	baseForms=pi|fu|iy
8	.	.	PUNCT	PUNCT	_	_	_	_	_
9	Fei	fey	_	D	D	_	_	_	baseForms=fey
10	meu	mew	_	P	P	_	_	_	baseForms=mew
11	“	“	PUNCT	PUNCT	_	_	_	_	_
12	Kalli	kallün	_	V	ind3	_	_	_	baseForms=kall|iy
13	felepe	felen	_	V	imp3s	_	_	_	baseForms=fele|pe
14	”	”	PUNCT	PUNCT	_	_	_	_	_
15	,	,	PUNCT	PUNCT	_	_	_	_	_
16	pí	pin	_	V	ind3	_	_	_	baseForms=pi|iy
17	Füchá-ñamku	füchá-ñamku	_	NP	_	_	_	_	baseForms=fücha|ñamku
18	.	.	PUNCT	PUNCT	_	_	_	_	_

1	Atapay	atapay	_	NP	_	_	_	_	baseForms=Atapay
2	fücha	fücha	_	AJ	_	_	_	_	baseForms=fücha
3	məlei	mülen	_	V	ind3	_	_	_	baseForms=müle|iy
4	ñi	ñi	_	PP	3	_	_	_	baseForms=ñi
5	utrul	wütrul	_	N	_	_	_	_	baseForms=wütrul
6	-	-	PUNCT	PUNCT	_	_	_	_	_
7	-	-	PUNCT	PUNCT	_	_	_	_	_
8	-	-	PUNCT	PUNCT	_	_	_	_	_
9	plata	plata	_	N	_	_	_	_	baseForms=plata
10	meu	mew	_	P	P	_	_	_	baseForms=mew
11	.	.	PUNCT	PUNCT	_	_	_	_	_

1	Fei	fey	_	D	D	_	_	_	baseForms=fey
2	meu	mew	_	P	P	_	_	_	baseForms=mew
3	kom	kom	_	AV	_	_	_	_	baseForms=kom
4	antü	antü	_	N	_	_	_	_	baseForms=antü
5	palingn	palin	_	V	ind3p	_	_	_	baseForms=pali|ingün
6	.	.	PUNCT	PUNCT	_	_	_	_	_
7	Pepueyeu	pepun	_	V	trloc|indinv3-3	_	_	_	baseForms=pe|pu|eyew
8	pali	pali	_	N	_	_	_	_	baseForms=pali
9	,	,	PUNCT	PUNCT	_	_	_	_	_
10	wepəmnentuniei	wepümün	_	V	cause|ind3	_	_	_	baseForms=wef|üm|nentu|nie|iy
11	Pishmaiwile	pishmaiwile	_	NP	_	_	_	_	baseForms=pishmaiwile
12	.	.	PUNCT	PUNCT	_	_	_	_	_

1	“	“	PUNCT	PUNCT	_	_	_	_	_
2	Longkótupe	longkotun	_	V	imp3s	_	_	_	baseForms=None|pe
3	ta	ta	_	DA	DA	_	_	_	baseForms=ta
4	wedañma	wedañma	_	N	appl	_	_	_	baseForms=weda|(üñ)ma
5	ká	ka	_	C	particle	_	_	_	baseForms=ka
6	,	,	PUNCT	PUNCT	_	_	_	_	_
7	pu	pu	_	PL	particle	_	_	_	baseForms=pu
8	wen	wen'üy	_	N	_	_	_	_	baseForms=wen'üy
9	”	”	PUNCT	PUNCT	_	_	_	_	_
10	,	,	PUNCT	PUNCT	_	_	_	_	_
11	pí	pin	_	V	ind3	_	_	_	baseForms=pi|iy
12	Chiukü	chiukü	_	NP	_	_	_	_	baseForms=chiukü
13	.	.	PUNCT	PUNCT	_	_	_	_	_
14	"	"	PUNCT	PUNCT	_	_	_	_	_
15	Iñche	iñche	_	PN	1s	_	_	_	baseForms=iñche
