# ID	FORM	LEMMA	UPOSTAG	XPOSTAG	FEATS	HEAD	DEPREL	DEPS	MISC
# 1
1897LENZ-11-TAGGED_185_8	?	?	PUNCT	PUNCT	_	_	_	_	_
1897LENZ-11-TAGGED_185_9	fentren	fentren	_	AV	_	_	_	_	origText=Vent'en,baseForms=fentren
1897LENZ-11-TAGGED_185_10	konpai	konün	_	V	cis|ind3	_	_	_	origText=Konpai,baseForms=kon|pa|iy
1897LENZ-11-TAGGED_185_11	krüf	kürüf	_	N	_	_	_	_	origText=krüv,baseForms=kürüf
1897LENZ-11-TAGGED_185_12	.	.	PUNCT	PUNCT	_	_	_	_	_

# 185
1897LENZ-11-TAGGED_186_1	inche	iñche	_	PN	1s	_	_	_	origText=Inche,baseForms=iñche
1897LENZ-11-TAGGED_186_2	takuafin	takun	_	V	fut|dir3|ind1s	_	_	_	origText=takuavin,baseForms=taku|a|fi|(ü)n
1897LENZ-11-TAGGED_186_3	küna	küna	_	N	_	_	_	_	origText=küna,baseForms=küna
1897LENZ-11-TAGGED_186_4	–	–	PUNCT	PUNCT	_	_	_	_	_
1897LENZ-11-TAGGED_186_5	meu	mew	_	P	P	_	_	_	origText=meu,baseForms=mew
1897LENZ-11-TAGGED_186_6	;	;	PUNCT	PUNCT	_	_	_	_	_
1897LENZ-11-TAGGED_186_7	welu	welu	_	AV	_	_	_	_	origText=welu,baseForms=welu
1897LENZ-11-TAGGED_186_8	ta	ta	_	DA	DA	_	_	_	origText=ta,baseForms=ta
1897LENZ-11-TAGGED_186_9	tfa	tüfa	_	DP	DP	_	_	_	origText=tva,baseForms=tüfa
1897LENZ-11-TAGGED_186_10	pulai	pun	_	V	neg|ind3	_	_	_	origText=pulai,baseForms=pu|la|iy
1897LENZ-11-TAGGED_186_11	.	.	PUNCT	PUNCT	_	_	_	_	_
1897LENZ-11-TAGGED_186_12	doi	doy	_	AV	_	_	_	_	origText=Doi,baseForms=doy
1897LENZ-11-TAGGED_186_13	küpapelaen	küpan	_	V	px|cause|fut|ind2s-1s	_	_	_	origText=kəpapelaen,baseForms=küpa|pe|(ü)l|a|en
1897LENZ-11-TAGGED_186_14	.	.	PUNCT	PUNCT	_	_	_	_	_

# 186
1897LENZ-11-TAGGED_187_1	wüle	wüle	_	AV	_	_	_	_	origText=Wüle,baseForms=wüle
1897LENZ-11-TAGGED_187_2	pu	pu	_	PL	particle	_	_	_	origText=pu,baseForms=pu
1897LENZ-11-TAGGED_187_3	liwen	liwen	_	N	_	_	_	_	origText=liwen,baseForms=liwen
1897LENZ-11-TAGGED_187_4	küpalelaen	küpan	_	V	appl|fut|ind2s-1s	_	_	_	origText=küpalelaen,baseForms=küpa|(l)el|a|en
1897LENZ-11-TAGGED_187_5	kiñe	kiñe	_	NUM	_	_	_	_	origText=kiñe,baseForms=kiñe
1897LENZ-11-TAGGED_187_6	challa	challa	_	N	_	_	_	_	origText=chaʎa,baseForms=challa
1897LENZ-11-TAGGED_187_7	eñum	eñum	_	AJ	_	_	_	_	origText=eñum,baseForms=eñüm
1897LENZ-11-TAGGED_187_8	ko	ko	_	N	_	_	_	_	origText=ko,baseForms=ko
1897LENZ-11-TAGGED_187_9	.	.	PUNCT	PUNCT	_	_	_	_	_
1897LENZ-11-TAGGED_187_10	—	—	PUNCT	PUNCT	_	_	_	_	_
1897LENZ-11-TAGGED_187_11	feman	feymün	_	V	fut|ind1s	_	_	_	origText=Veman,baseForms=feymew|a|(ü)n
1897LENZ-11-TAGGED_187_12	.	.	PUNCT	PUNCT	_	_	_	_	_

# 187
1897LENZ-11-TAGGED_188_1	¿	¿	PUNCT	PUNCT	_	_	_	_	_
1897LENZ-11-TAGGED_188_2	kom	kom	_	AV	_	_	_	_	origText=Kom,baseForms=kom
1897LENZ-11-TAGGED_188_3	küme	küme	_	AJ	_	_	_	_	origText=küme,baseForms=küme
1897LENZ-11-TAGGED_188_4	ii	in	_	V	ind3	_	_	_	origText=ii,baseForms=i|iy
1897LENZ-11-TAGGED_188_5	tfeichi	tüfeychi	_	DP	DP	_	_	_	origText=tveichi,baseForms=tüfeychi
1897LENZ-11-TAGGED_188_6	kullin	kulliñ	_	N	_	_	_	_	origText=kuʎin,baseForms=kulliñ
1897LENZ-11-TAGGED_188_7	?	?	PUNCT	PUNCT	_	_	_	_	_
1897LENZ-11-TAGGED_188_8	—	—	PUNCT	PUNCT	_	_	_	_	_
1897LENZ-11-TAGGED_188_9	ngelai	ngen	_	V	neg|ind3	_	_	_	origText=Ŋelai,baseForms=nge|la|iy
1897LENZ-11-TAGGED_188_10	müttewe	müt'e	_	AV	_	_	_	_	origText=məttewe,baseForms=müt'e
1897LENZ-11-TAGGED_188_11	kachü	kachu	_	N	_	_	_	_	origText=kachü,baseForms=kachu
1897LENZ-11-TAGGED_188_12	;	;	PUNCT	PUNCT	_	_	_	_	_
1897LENZ-11-TAGGED_188_13	pulai	pun	_	V	neg|ind3	_	_	_	origText=pulai,baseForms=pu|la|iy
1897LENZ-11-TAGGED_188_14	ko	ko	_	N	_	_	_	_	origText=ko,baseForms=ko
1897LENZ-11-TAGGED_188_15	.	.	PUNCT	PUNCT	_	_	_	_	_

# 188
1897LENZ-11-TAGGED_189_1	tfachi	tüfachi	_	DP	DP	_	_	_	origText=Tvachi,baseForms=tüfachi
1897LENZ-11-TAGGED_189_2	chechüm	chechüm	_	N	_	_	_	_	origText=chechəm,baseForms=chechüm
1897LENZ-11-TAGGED_189_3	werai	weran	_	V	ind3	_	_	_	origText=werai,baseForms=wera|iy
1897LENZ-11-TAGGED_189_4	.	.	PUNCT	PUNCT	_	_	_	_	_
1897LENZ-11-TAGGED_189_5	chumafiiñ	chumün	_	V	fut|dir3|ind1p	_	_	_	origText=Chumaviiñ,baseForms=chum|a|fi|(iy)iñ
1897LENZ-11-TAGGED_189_6	tañi	tañi	_	PP	3	_	_	_	origText=tañi,baseForms=tañi
1897LENZ-11-TAGGED_189_7	doi	doy	_	AV	_	_	_	_	origText=doi,baseForms=doy
1897LENZ-11-TAGGED_189_8	weranuam	werayam	_	V	neg|purp	_	_	_	origText=weranuam,baseForms=wera|no|am
1897LENZ-11-TAGGED_189_9	.	.	PUNCT	PUNCT	_	_	_	_	_

# 189
1897LENZ-11-TAGGED_190_1	tukulelafiiñ	tükun	_	V	appl|fut|dir3|ind1p	_	_	_	origText=Tukulelaviiñ,baseForms=tüku|(l)el|a|fi|(iy)iñ
1897LENZ-11-TAGGED_190_2	kiñe	kiñe	_	NUM	_	_	_	_	origText=kiñe,baseForms=kiñe
1897LENZ-11-TAGGED_190_3	ke	ke	_	PL	p	_	_	_	origText=ke,baseForms=ke
1897LENZ-11-TAGGED_190_4	ngünkün	ngüñkün	_	AJ	nmlz	_	_	_	origText=ŋünkün,baseForms=ngüñkü|(ü)n
1897LENZ-11-TAGGED_190_5	trülki	trülke	_	N	_	_	_	_	origText=t'əlki,baseForms=trülke
1897LENZ-11-TAGGED_190_6	oficha	oficha	_	N	_	_	_	_	origText=ovicha,baseForms=oficha
1897LENZ-11-TAGGED_190_7	.	.	PUNCT	PUNCT	_	_	_	_	_
1897LENZ-11-TAGGED_190_8	ramtufinge	ramtun	_	V	dir3|imp2s	_	_	_	origText=Ramtuviŋe,baseForms=ramtu|fi|nge
1897LENZ-11-TAGGED_190_9	ta	ta	_	DA	DA	_	_	_	origText=ta,baseForms=ta
1897LENZ-11-TAGGED_190_10	kolono	kolono	_	N	_	_	_	_	origText=kolono,baseForms=kolono
1897LENZ-11-TAGGED_190_11	tañi	tañi	_	PP	3	_	_	_	origText=tañi,baseForms=tañi
1897LENZ-11-TAGGED_190_12	nien	nien	_	V	inf	_	_	_	origText=nien,baseForms=nien|(ü)n
1897LENZ-11-TAGGED_190_13	trülki	trülke	_	N	_	_	_	_	origText=t'əlki,baseForms=trülke
1897LENZ-11-TAGGED_190_14	.	.	PUNCT	PUNCT	_	_	_	_	_

# 190
1897LENZ-11-TAGGED_191_1	kiñe	kiñe	_	NUM	_	_	_	_	origText=Kiñe,baseForms=kiñe
1897LENZ-11-TAGGED_191_2	ke	ke	_	PL	p	_	_	_	origText=ke,baseForms=ke
1897LENZ-11-TAGGED_191_3	niei	nien	_	V	ind3	_	_	_	origText=niei,baseForms=nien|iy
1897LENZ-11-TAGGED_191_4	,	,	PUNCT	PUNCT	_	_	_	_	_
1897LENZ-11-TAGGED_191_5	welu	welu	_	AV	_	_	_	_	origText=welu,baseForms=welu
1897LENZ-11-TAGGED_191_6	"	"	PUNCT	PUNCT	_	_	_	_	_
1897LENZ-11-TAGGED_191_7	kiñe	kiñe	_	NUM	_	_	_	_	origText=kiñe,baseForms=kiñe
1897LENZ-11-TAGGED_191_8	ke	ke	_	PL	p	_	_	_	origText=ke,baseForms=ke
1897LENZ-11-TAGGED_191_9	trülki	trülke	_	N	_	_	_	_	origText=t'əlki,baseForms=trülke
1897LENZ-11-TAGGED_191_10	kiñe	kiñe	_	NUM	_	_	_	_	origText=kiñe,baseForms=kiñe
1897LENZ-11-TAGGED_191_11	ke	ke	_	PL	p	_	_	_	origText=ke,baseForms=ke
1897LENZ-11-TAGGED_191_12	peso	peso	_	N	_	_	_	_	origText=peso,baseForms=peso,wordLang=spa
1897LENZ-11-TAGGED_191_13	fale	vale	_	V	_	_	_	_	origText=vale,baseForms=vale,wordLang=spa
1897LENZ-11-TAGGED_191_14	"	"	PUNCT	PUNCT	_	_	_	_	_
1897LENZ-11-TAGGED_191_15	pi	pin	_	V	ind3	_	_	_	origText=pi,baseForms=pi|iy
1897LENZ-11-TAGGED_191_16	.	.	PUNCT	PUNCT	_	_	_	_	_
1897LENZ-11-TAGGED_191_17	—	—	PUNCT	PUNCT	_	_	_	_	_
1897LENZ-11-TAGGED_191_18	fei	fey	_	D	D	_	_	_	origText=Vei,baseForms=fey
1897LENZ-11-TAGGED_191_19	piafimi	pin	_	V	fut|dir3|ind2s	_	_	_	origText=piavimi,baseForms=pi|a|fi|imi
1897LENZ-11-TAGGED_191_20	"	"	PUNCT	PUNCT	_	_	_	_	_
1897LENZ-11-TAGGED_191_21	kechu	kechu	_	NUM	_	_	_	_	origText=kechu,baseForms=kechu
1897LENZ-11-TAGGED_191_22	tülki	trülke	_	N	_	_	_	_	origText=təlki,baseForms=trülke
1897LENZ-11-TAGGED_191_23	küla	küla	_	NUM	_	_	_	_	origText=küla,baseForms=küla
1897LENZ-11-TAGGED_191_24	peso	peso	_	N	_	_	_	_	origText=peso,baseForms=peso
1897LENZ-11-TAGGED_191_25	müten	müt'en	_	AV	nmlz	_	_	_	origText=məten,baseForms=müt'e|(ü)n
1897LENZ-11-TAGGED_191_26	"	"	PUNCT	PUNCT	_	_	_	_	_
1897LENZ-11-TAGGED_191_27	,	,	PUNCT	PUNCT	_	_	_	_	_
1897LENZ-11-TAGGED_191_28	piafimi	pin	_	V	fut|dir3|ind2s	_	_	_	origText=piavimi,baseForms=pi|a|fi|imi
1897LENZ-11-TAGGED_191_29	.	.	PUNCT	PUNCT	_	_	_	_	_

# 191
1897LENZ-11-TAGGED_192_1	¿	¿	PUNCT	PUNCT	_	_	_	_	_
1897LENZ-11-TAGGED_192_2	deulai	dewün	_	V	neg|ind3	_	_	_	origText=Deulai,baseForms=dew|la|iy
1897LENZ-11-TAGGED_192_3	korü	korü	_	N	_	_	_	_	origText=korü,baseForms=korü
1897LENZ-11-TAGGED_192_4	,	,	PUNCT	PUNCT	_	_	_	_	_
1897LENZ-11-TAGGED_192_5	papai	papay	_	N	_	_	_	_	origText=papai,baseForms=papay
1897LENZ-11-TAGGED_192_6	?	?	PUNCT	PUNCT	_	_	_	_	_
1897LENZ-11-TAGGED_192_7	—	—	PUNCT	PUNCT	_	_	_	_	_
1897LENZ-11-TAGGED_192_8	müchai	müchay	_	AV	_	_	_	_	origText=Müchai,baseForms=muchay
1897LENZ-11-TAGGED_192_9	,	,	PUNCT	PUNCT	_	_	_	_	_
1897LENZ-11-TAGGED_192_10	patronsito	patronsito	_	N	_	_	_	_	origText=pat'onsito,baseForms=patronsito
1897LENZ-11-TAGGED_192_11	.	.	PUNCT	PUNCT	_	_	_	_	_

# 192
1897LENZ-11-TAGGED_193_1	entu-tapufinge	nentun	_	V	dir3|imp2s	_	_	_	origText=Entu-tapuviŋe,baseForms=nentu|tapu|fi|nge
1897LENZ-11-TAGGED_193_2	tfeichi	tüfeychi	_	DP	DP	_	_	_	origText=tveichi,baseForms=tüfeychi
1897LENZ-11-TAGGED_193_3	challa	challa	_	N	_	_	_	_	origText=chaʎa,baseForms=challa
1897LENZ-11-TAGGED_193_4	chem	chem	_	WH	particle	_	_	_	origText=chem,baseForms=chem
1897LENZ-11-TAGGED_193_5	ñi	ñi	_	PP	3	_	_	_	origText=ñi,baseForms=ñi
1897LENZ-11-TAGGED_193_6	mlen	mülen	_	V	ind1s	_	_	_	origText=mlen,baseForms=müle|(ü)n
1897LENZ-11-TAGGED_193_7	leliwülan	leliwülün	_	V	reflex|cause|fut|ind1s	_	_	_	origText=leliwülan,baseForms=leli|(u)w|(ü)l|a|(ü)n
1897LENZ-11-TAGGED_193_8	.	.	PUNCT	PUNCT	_	_	_	_	_

# 193
1897LENZ-11-TAGGED_194_1	matukilnge	matukelün	_	V	imp2s	_	_	_	origText=Matukilŋe,baseForms=matukel|nge
1897LENZ-11-TAGGED_194_2	;	;	PUNCT	PUNCT	_	_	_	_	_
1897LENZ-11-TAGGED_194_3	mütte	müt'e	_	AV	_	_	_	_	origText=mətte,baseForms=müt'e
1897LENZ-11-TAGGED_194_4	antungei	antüngen	_	V	vb|ind3	_	_	_	origText=antuŋei,baseForms=antü|nge|iy
1897LENZ-11-TAGGED_194_5	deuman	dewman	_	V	inf	_	_	_	origText=deuman,baseForms=dewma|(ü)n
1897LENZ-11-TAGGED_194_6	amuayiñ	amun	_	V	fut|ind1p	_	_	_	origText=amuayiñ,baseForms=amu|a|(iy)iñ
1897LENZ-11-TAGGED_194_7	muchai	müchay	_	AV	_	_	_	_	origText=muchai,baseForms=muchay
1897LENZ-11-TAGGED_194_8	müten	müt'en	_	AV	nmlz	_	_	_	origText=məten,baseForms=müt'e|(ü)n
1897LENZ-11-TAGGED_194_9	.	.	PUNCT	PUNCT	_	_	_	_	_

# 194
1897LENZ-11-TAGGED_195_1	¿	¿	PUNCT	PUNCT	_	_	_	_	_
1897LENZ-11-TAGGED_195_2	chumten	tunten	_	WH	particle	_	_	_	origText=Chumten,baseForms=tunten
1897LENZ-11-TAGGED_195_3	fali	falin	_	V	ind3	_	_	_	origText=vali,baseForms=fali|iy
1897LENZ-11-TAGGED_195_4	tami	tami	_	PP	2s	_	_	_	origText=tami,baseForms=tami
1897LENZ-11-TAGGED_195_5	kawitu	kawitu	_	N	_	_	_	_	origText=kawitu,baseForms=kawitu
1897LENZ-11-TAGGED_195_6	tañi	tañi	_	PP	1s	_	_	_	origText=tañi,baseForms=tañi
1897LENZ-11-TAGGED_195_7	umayam	umawyam	_	V	purp	_	_	_	origText=umayam,baseForms=umaw|am
1897LENZ-11-TAGGED_195_8	?	?	PUNCT	PUNCT	_	_	_	_	_
1897LENZ-11-TAGGED_195_9	—	—	PUNCT	PUNCT	_	_	_	_	_
1897LENZ-11-TAGGED_195_10	kimlan	kimün	_	V	neg|ind1s	_	_	_	origText=Kimlan,baseForms=kim|la|(ü)n
1897LENZ-11-TAGGED_195_11	tañi	tañi	_	PP	3	_	_	_	origText=tañi,baseForms=tañi
1897LENZ-11-TAGGED_195_12	chumten	tunten	_	WH	particle	_	_	_	origText=chumten,baseForms=tunten
1897LENZ-11-TAGGED_195_13	falin	falin	_	V	inf	_	_	_	origText=valin,baseForms=fali|(ü)n
1897LENZ-11-TAGGED_195_14	kachu	kachu	_	N	_	_	_	_	origText=kachu,baseForms=kachu
1897LENZ-11-TAGGED_195_15	eimi	eymi	_	PN	2s	_	_	_	origText=eimi,baseForms=eymi
1897LENZ-11-TAGGED_195_16	nieimi	nien	_	V	ind2s	_	_	_	origText=nieimi,baseForms=nien|imi
1897LENZ-11-TAGGED_195_17	.	.	PUNCT	PUNCT	_	_	_	_	_

# 195
1897LENZ-11-TAGGED_196_1	ramtuafin	ramtun	_	V	fut|dir3|ind1s	_	_	_	origText=Ramtuavin,baseForms=ramtu|a|fi|(ü)n
1897LENZ-11-TAGGED_196_2	tañi	tañi	_	PP	1s	_	_	_	origText=tañi,baseForms=tañi
1897LENZ-11-TAGGED_196_3	fucha	fücha	_	N	_	_	_	_	origText=vucha,baseForms=fücha
1897LENZ-11-TAGGED_196_4	.	.	PUNCT	PUNCT	_	_	_	_	_
1897LENZ-11-TAGGED_196_5	—	—	PUNCT	PUNCT	_	_	_	_	_
1897LENZ-11-TAGGED_196_6	ya	ya	_	IJ	particle	_	_	_	origText=Ya,baseForms=ya
1897LENZ-11-TAGGED_196_7	,	,	PUNCT	PUNCT	_	_	_	_	_
1897LENZ-11-TAGGED_196_8	mai	may	_	AV	_	_	_	_	origText=mai,baseForms=may
1897LENZ-11-TAGGED_196_9	;	;	PUNCT	PUNCT	_	_	_	_	_
1897LENZ-11-TAGGED_196_10	mütrümelen	mütrümün	_	V	appl|ind2s-1s	_	_	_	origText=müt'ümelen,baseForms=mütrüm|(l)el|en
1897LENZ-11-TAGGED_196_11	;	;	PUNCT	PUNCT	_	_	_	_	_
1897LENZ-11-TAGGED_196_12	dunguafin	düngun	_	V	fut|dir3|ind1s	_	_	_	origText=duŋuavin,baseForms=düngu|a|fi|(ü)n
1897LENZ-11-TAGGED_196_13	.	.	PUNCT	PUNCT	_	_	_	_	_

# 196
1897LENZ-11-TAGGED_197_1	pichin	pichin	_	AJ	nmlz	_	_	_	origText=Pichin,baseForms=pichi|(ü)n
1897LENZ-11-TAGGED_197_2	üngümkellenge	üngümün	_	V	habit|affirm|imp2s	_	_	_	origText=üŋümkeʎeŋe,baseForms=ungüm|ke|lle|nge
1897LENZ-11-TAGGED_197_3	,	,	PUNCT	PUNCT	_	_	_	_	_
1897LENZ-11-TAGGED_197_4	señor	señor	_	N	_	_	_	_	origText=señor,baseForms=señor
1897LENZ-11-TAGGED_197_5	.	.	PUNCT	PUNCT	_	_	_	_	_
1897LENZ-11-TAGGED_197_6	eyeu	eyew	_	DP	DP	_	_	_	origText=Eyeu,baseForms=eyew
1897LENZ-11-TAGGED_197_7	ñi	ñi	_	PP	3	_	_	_	origText=ñi,baseForms=ñi
1897LENZ-11-TAGGED_197_8	küpatun	küpatun	_	N	rest|nmlz	_	_	_	origText=küpatun,baseForms=küpa|tu|(ü)n
1897LENZ-11-TAGGED_197_9	futa	fücha	_	N	_	_	_	_	origText=vuta,baseForms=fücha
1897LENZ-11-TAGGED_197_10	ñi	ñi	_	PP	3	_	_	_	origText=ñi,baseForms=ñi
1897LENZ-11-TAGGED_197_11	wünen	wünen	_	N	nmlz	_	_	_	origText=wünen,baseForms=wüne|(ü)n
1897LENZ-11-TAGGED_197_12	fotüm	fotüm	_	N	_	_	_	_	origText=votəm,baseForms=fotüm
1897LENZ-11-TAGGED_197_13	engu	engu	_	PC	3d	_	_	_	origText=eŋu,baseForms=engu
1897LENZ-11-TAGGED_197_14	.	.	PUNCT	PUNCT	_	_	_	_	_

# 197
1897LENZ-11-TAGGED_198_1	¿	¿	PUNCT	PUNCT	_	_	_	_	_
1897LENZ-11-TAGGED_198_2	kimfimi	kimün	_	V	dir3|ind2s	_	_	_	origText=Kimvimi,baseForms=kim|fi|imi
1897LENZ-11-TAGGED_198_3	rüpü	rüpü	_	N	_	_	_	_	origText=rüpü,baseForms=rüpü
1897LENZ-11-TAGGED_198_4	temuko	temuko	_	NP	_	_	_	_	origText=Temuko,baseForms=temuko
1897LENZ-11-TAGGED_198_5	?	?	PUNCT	PUNCT	_	_	_	_	_
1897LENZ-11-TAGGED_198_6	—	—	PUNCT	PUNCT	_	_	_	_	_
1897LENZ-11-TAGGED_198_7	kimfin	kimün	_	V	dir3|ind1s	_	_	_	origText=Kimvin,baseForms=kim|fi|(ü)n
1897LENZ-11-TAGGED_198_8	,	,	PUNCT	PUNCT	_	_	_	_	_
1897LENZ-11-TAGGED_198_9	señor	señor	_	N	_	_	_	_	origText=señor,baseForms=señor
1897LENZ-11-TAGGED_198_10	;	;	PUNCT	PUNCT	_	_	_	_	_
1897LENZ-11-TAGGED_198_11	küme	küme	_	AJ	_	_	_	_	origText=küme,baseForms=küme
1897LENZ-11-TAGGED_198_12	kimfin	kimün	_	V	dir3|ind1s	_	_	_	origText=Kimvin,baseForms=kim|fi|(ü)n
1897LENZ-11-TAGGED_198_13	.	.	PUNCT	PUNCT	_	_	_	_	_

# 198
1897LENZ-11-TAGGED_199_1	¿	¿	PUNCT	PUNCT	_	_	_	_	_
1897LENZ-11-TAGGED_199_2	pefali	pefalün	_	V	cause|ind3	_	_	_	origText=Pevali,baseForms=pe|fal|iy
1897LENZ-11-TAGGED_199_3	ta	ta	_	DA	DA	_	_	_	origText=ta,baseForms=ta
1897LENZ-11-TAGGED_199_4	rüpü	rüpü	_	N	_	_	_	_	origText=rüpü,baseForms=rüpü
1897LENZ-11-TAGGED_199_5	?	?	PUNCT	PUNCT	_	_	_	_	_
1897LENZ-11-TAGGED_199_6	—	—	PUNCT	PUNCT	_	_	_	_	_
1897LENZ-11-TAGGED_199_7	wünelelu	wünelelu	_	N	vb|svn	_	_	_	origText=Wünelelu,baseForms=wüne|le|lu
1897LENZ-11-TAGGED_199_8	llag	llaq	_	N	_	_	_	_	origText=ʎaq,baseForms=llag
1897LENZ-11-TAGGED_199_9	rüpü	rüpü	_	N	_	_	_	_	origText=rüpü,baseForms=rüpü
1897LENZ-11-TAGGED_199_10	rumeai	rumen	_	V	fut|ind3	_	_	_	origText=rumeai,baseForms=rume|a|iy
1897LENZ-11-TAGGED_199_11	lelfun	lelfün	_	N	_	_	_	_	origText=lelvun,baseForms=lelfün
1897LENZ-11-TAGGED_199_12	–	–	PUNCT	PUNCT	_	_	_	_	_
1897LENZ-11-TAGGED_199_13	meu	mew	_	P	P	_	_	_	origText=meu,baseForms=mew
1897LENZ-11-TAGGED_199_14	.	.	PUNCT	PUNCT	_	_	_	_	_

# 199
1897LENZ-11-TAGGED_200_1	fei	fey	_	D	D	_	_	_	origText=Vei,baseForms=fey
1897LENZ-11-TAGGED_200_2	ula	wüla	_	AV	_	_	_	_	origText=ula,baseForms=wüla
1897LENZ-11-TAGGED_200_3	koni	konün	_	V	ind3	_	_	_	origText=koni,baseForms=kon|iy
1897LENZ-11-TAGGED_200_4	ta	ta	_	DA	DA	_	_	_	origText=ta,baseForms=ta
1897LENZ-11-TAGGED_200_5	rüpü	rüpü	_	N	_	_	_	_	origText=rüpü,baseForms=rüpü
1897LENZ-11-TAGGED_200_6	lemu	lemu	_	N	_	_	_	_	origText=lemu,baseForms=lemu
1897LENZ-11-TAGGED_200_7	–	–	PUNCT	PUNCT	_	_	_	_	_
1897LENZ-11-TAGGED_200_8	meu	mew	_	P	P	_	_	_	origText=meu,baseForms=mew
1897LENZ-11-TAGGED_200_9	.	.	PUNCT	PUNCT	_	_	_	_	_
1897LENZ-11-TAGGED_200_10	eyeu	eyew	_	DP	DP	_	_	_	origText=Eyeu,baseForms=eyew
1897LENZ-11-TAGGED_200_11	perpuaimi	pen	_	V	trloc2|fut|ind2s	_	_	_	origText=perpuaimi,baseForms=pe|rpu|a|imi
1897LENZ-11-TAGGED_200_12	kiñe	kiñe	_	NUM	_	_	_	_	origText=kiñe,baseForms=kiñe
1897LENZ-11-TAGGED_200_13	leufu	l'ewfü	_	N	_	_	_	_	origText=leuvu,baseForms=l'ewfü
1897LENZ-11-TAGGED_200_14	,	,	PUNCT	PUNCT	_	_	_	_	_
1897LENZ-11-TAGGED_200_15	norpuaimi	norün	_	V	trloc|fut|ind2s	_	_	_	origText=norpuaimi,baseForms=nor|pu|a|imi
1897LENZ-11-TAGGED_200_16	.	.	PUNCT	PUNCT	_	_	_	_	_

# 200
1897LENZ-11-TAGGED_201_1	¿	¿	PUNCT	PUNCT	_	_	_	_	_
1897LENZ-11-TAGGED_201_2	ngelai	ngen	_	V	neg|ind3	_	_	_	origText=Ŋelai,baseForms=nge|la|iy
1897LENZ-11-TAGGED_201_3	kiñe	kiñe	_	NUM	_	_	_	_	origText=kiñe,baseForms=kiñe
1897LENZ-11-TAGGED_201_4	kuikui	kuikui	_	N	_	_	_	_	origText=kuikui,baseForms=kuykuy
1897LENZ-11-TAGGED_201_5	?	?	PUNCT	PUNCT	_	_	_	_	_
1897LENZ-11-TAGGED_201_6	—	—	PUNCT	PUNCT	_	_	_	_	_
1897LENZ-11-TAGGED_201_7	mlekefui	mülen	_	V	habit|bi|ind3	_	_	_	origText=Mlekevui,baseForms=müle|ke|fu|iy
1897LENZ-11-TAGGED_201_8	kiñe	kiñe	_	NUM	_	_	_	_	origText=kiñe,baseForms=kiñe
1897LENZ-11-TAGGED_201_9	,	,	PUNCT	PUNCT	_	_	_	_	_
1897LENZ-11-TAGGED_201_10	welu	welu	_	AV	_	_	_	_	origText=welu,baseForms=welu
1897LENZ-11-TAGGED_201_11	inangechi	inangechi	_	AJ	vb|ajvz	_	_	_	origText=inaŋechi,baseForms=ina|nge|chi
1897LENZ-11-TAGGED_201_12	pukem	pukem	_	N	_	_	_	_	origText=pukem,baseForms=pukem
1897LENZ-11-TAGGED_201_13	amui	amun	_	V	ind3	_	_	_	origText=amui,baseForms=amu|iy
1897LENZ-11-TAGGED_201_14	ko	ko	_	N	_	_	_	_	origText=ko,baseForms=ko
1897LENZ-11-TAGGED_201_15	–	–	PUNCT	PUNCT	_	_	_	_	_
1897LENZ-11-TAGGED_201_16	meu	mew	_	P	P	_	_	_	origText=meu,baseForms=mew
1897LENZ-11-TAGGED_201_17	.	.	PUNCT	PUNCT	_	_	_	_	_

# 201
1897LENZ-11-TAGGED_202_1	pepi-deumatulayaingn	dewmatun	_	V	prefix|rest|neg|fut|ind3p	_	_	_	origText=Pepi-deumatulayaiŋn,baseForms=pepi|dewma|tu|la|a|ingun
1897LENZ-11-TAGGED_202_2	,	,	PUNCT	PUNCT	_	_	_	_	_
1897LENZ-11-TAGGED_202_3	pichikewele	pichin	_	V	habit|psist|subj3s	_	_	_	origText=pichikewele,baseForms=pichi|ke|we|le
1897LENZ-11-TAGGED_202_4	ko	ko	_	N	_	_	_	_	origText=ko,baseForms=ko
1897LENZ-11-TAGGED_202_5	.	.	PUNCT	PUNCT	_	_	_	_	_

# 202
1897LENZ-11-TAGGED_203_1	¿	¿	PUNCT	PUNCT	_	_	_	_	_
1897LENZ-11-TAGGED_203_2	cheu	chew	_	WH	particle	_	_	_	origText=Cheu,baseForms=chew
1897LENZ-11-TAGGED_203_3	mülei	mülen	_	V	ind3	_	_	_	origText=məlei,baseForms=müle|iy
1897LENZ-11-TAGGED_203_4	ngilawe	ngilawe	_	N	inst	_	_	_	origText=ŋilawe,baseForms=ngila|we
1897LENZ-11-TAGGED_203_5	?	?	PUNCT	PUNCT	_	_	_	_	_
1897LENZ-11-TAGGED_203_6	—	—	PUNCT	PUNCT	_	_	_	_	_
1897LENZ-11-TAGGED_203_7	newe	newe	_	AV	_	_	_	_	origText=Newe,baseForms=newe
1897LENZ-11-TAGGED_203_8	wentetu	wentetu	_	AV	advz	_	_	_	origText=wentetu,baseForms=wente|tu
1897LENZ-11-TAGGED_203_9	mlei	mülen	_	V	ind3	_	_	_	origText=mlei,baseForms=müle|iy
1897LENZ-11-TAGGED_203_10	;	;	PUNCT	PUNCT	_	_	_	_	_
1897LENZ-11-TAGGED_203_11	welu	welu	_	AV	_	_	_	_	origText=welu,baseForms=welu
